Title,Price,Shipping,Condition,Date Sold,URL
lego Brick Headz 40632 40631 40751 40630 alle Sets  neu und ungeöffnet,"EUR 74,50","+EUR 6,99 Versand",Brandneu,2025-10-30,https://www.ebay.de/itm/235805049611?_skw=LEGO+40632&itmmeta=01JGYP3Q8R7TMP6HYNHERAHD0K&hash=item36e713830b%3Ag%3A%7ELAAAOSwXc5nFRvQ&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlwxjcIsmvOoIVjlrOeMJKMS6YUUCX8pmvVoVlF6zskgxoFCHUM7gL2V7fIdI5G1gu6cSiVhPi9QZTkpF3kcQUFDOwtOmTQqhFnV9dX86c3BjtM4ujikpYPWPr2YyWFSefqyUZP35aH6Pl0afeEUC%2FFLcLSt5SZBKLSEtL6Ulb3cHuk7mmz2zBzNDqzQg68hQk1AfwqiDTQmw%2BrUnKEVatri3Rg2SU6GqAoAkeEpmPqMQ0VaJ0niP8RqAxyK5Cj14Y%3D%7Ctkp%3ABk9SR8D0jtaHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Herr der Ringe Aragorn und Arwen Lord NEU Blitzvers. OVP,"EUR 19,99","+EUR 5,49 Versand",Brandneu,2025-10-18,https://www.ebay.de/itm/326273158834?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3Q8S9NNJ8EK0E6NA6TSF&hash=item4bf7654eb2%3Ag%3AInYAAOSwCStjxACJ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnLC1sfBAgvSct%2F9O3YCTXa4CHF4VP%2FY1lzz6c0SuZnwIBWv54ynLEDtC07cYS7V1Mr8QaBsu%2BLXhLlhRUtXrRjeb37lxf0Z4nKWzG7s9Xj9cbKmgWkr1rCJy4YioVgmKcfXMG2ceO0%2B7a7l5Y4xdN%2BUi67B7pF9NzxbceaNF0OMlt9LhU3JeRm%2BJz21IOrYIjbGhQ%2FBkmQTEzoDr3xkZStgVmlYRy2abWy7dnW3w3Q%2FNO8%2BYyufupCECq2hA9i7DmX5fwc2hIMHTgJK9jgOl8bcxB3WgIra6Hb%2Bd%2FuyYNuvQ%3D%3D%7Ctkp%3ABk9SR8L0jtaHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen | NEU & OVP,"EUR 12,62","+EUR 5,49 Versand",Brandneu,2025-10-11,https://www.ebay.de/itm/395758885258?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3Q8S08R4MMRYRAZA7DZQ&hash=item5c2511598a%3Ag%3AxJAAAOSwrpxnABNC&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlPRcUCzZo5WsdcfzOpPTODQfDqLBlNHcOmkOMfvk3sV8qdSB0Psf9JoZ%2By7ZE0LVFoOmqRvJF15eHDfvXN0cHtCpC0ySh2YYa2JQuUVv8JAIxZ8TAriMKtDtR9R0cHCzxOF47i6QXuZ2gK22%2FPaX5Ulao4U9uMp1NfDsJe1yJIk7c3FTclxz8VaYBib1JfaZ%2B%2FwxkN5PLGH7a8O99kaDZLPlhhzJK6dM1hRFhUTVaVQey0hk84Vd%2FmV%2BMPPYrp44U%3D%7Ctkp%3ABk9SR8T0jtaHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Herr der Ringe 40632 komplett OVP,"EUR 13,00","+EUR 4,95 Versand",Gebraucht,2025-10-11,https://www.ebay.de/itm/176622488113?_skw=LEGO+40632&itmmeta=01JGYP3Q8S793T5XF6AA6XA0KF&hash=item291f854a31%3Ag%3A8vUAAOSw4zZnB-2c&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkomTSEEHo2boQloRtNpXQ4eBf60wIr1IIgH3f1vyvQVk0OsFC%2Bs9V7HtWrkYmex%2BGONXY%2FWORe8Ak%2Fj7%2FQOimTwy42%2ByYd9RqqhY%2BFdy3vVwdFuhGTH30ZNZfQEIm7i%2BRypiueG%2BBK94b2eGrQurQK0pw9rI7sn%2BeiPZmkC48h4K9cF7ErGJoESNh%2FHqojq6PLKv15F1b%2BL4%2Fh2D59C1jz3zBcyZegFxPaWQBe8ZTNINsjcQUfNEmDEUEKKWj5RIZ91lXgLvLxOAxUY2UZ5vhXLRjTF9rvPOi0hmsDrr93mw%3D%3D%7Ctkp%3ABk9SR8T0jtaHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen,"EUR 15,00","+EUR 5,49 Versand",Gebraucht,2025-11-08,https://www.ebay.de/itm/267000247422?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3R8H51QX9XCCKXVR0MNQ&hash=item3e2a74747e%3Ag%3ATbsAAOSwZepm8Aiu&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkc2%2BdSexVfZDf47C5%2BdNS43fYdZrYK6dlNuX4EDvLU1mnSJXxzK9cupM1fYBkvNIEGXZc0S9mFmN6Hy75jvqgNCInN8PsSBqoN5Vvag9mOLjPUmbEuv680dl2OVue5Ng61Ao0fyYSvpshWJCkrsYBylXykfHnSAHZqB%2B80Ze1CtrVJa6mrhKvIqDMrnHKBmq3KJuljmPlaKx7RH%2BszjjLUiZF5gNO23XPESsYA8Wa1xluIPEAfGElE%2BDAST5Nhm3M%3D%7Ctkp%3ABk9SR8CEj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Der Herr der Ringe BrickHeadz Sammlung 40630 40631 40632,"EUR 37,00","+EUR 4,79 Versand",Gebraucht,2025-10-30,https://www.ebay.de/itm/305856962801?_skw=LEGO+40632&itmmeta=01JGYP3R8HV8DBMJD40CAGWDFZ&hash=item47367ee0f1%3Ag%3ACawAAOSwWzhnGTAd&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmJdncPj10N5r%2BOU%2B74UIog9YcqYf9Ts2S5bCO%2FgRXQAdzuSAPZUzQkikBkdea685jHAfdxLmD%2BQHY72zjMSd%2FLIoHIf0xKJLueOjChYmzPPpukPuzso2vt%2FutNFUFhujF5vkwaOOaQfFgm4V6J7itRSHwKy2yn%2Fk6MpM78w8fFTb5FK4r7gHLVjZu%2FEtbJoNMswObnl1cYuNLhqrpKbYgsIpVsLBvwGFunS96QOWDAEQ3nWFkryBFws4h5HJNnskitVi0yxiMq9sda%2FeKFC70Y%7Ctkp%3ABk9SR8CEj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
lego Brick Headz 40632 40631 40751 40630 alle Sets  neu und ungeöffnet,"EUR 74,50","+EUR 6,99 Versand",Brandneu,2025-10-30,https://www.ebay.de/itm/235805049611?_skw=LEGO+40632&itmmeta=01JGYP3R8J86BHW5KHWE6CYCG9&hash=item36e713830b%3Ag%3A%7ELAAAOSwXc5nFRvQ&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlwxjcIsmvOoIVjlrOeMJKMS6YUUCX8pmvVoVlF6zskg56CsNKpQH9%2B541Ej3YmWKrTK0Hez9WeqJKI6W23AYP5xgKZzKhsN%2FjKVojyTb969GsPzeTMJ1ssAOMoihzdMfrAqS%2FHMiygDJDfUaYVHs%2BNjZLQkWxx95mLp16Awj1%2BLIO5nP%2FyheI7ZLD6HfcVmWbQsMgXgWcAHKvnX48L3wWwdMweTrCqcyePz%2BObr3xxR3LvMKjbGryqE0AEtoVpIyc%3D%7Ctkp%3ABk9SR8KEj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Herr der Ringe Aragorn und Arwen Lord NEU Blitzvers. OVP,"EUR 19,99","+EUR 5,49 Versand",Brandneu,2025-10-18,https://www.ebay.de/itm/326273158834?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3R8J1HTGAAXWXKDWG53J&hash=item4bf7654eb2%3Ag%3AInYAAOSwCStjxACJ&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlmeeZFgH%2BZPiOz3eUQQIH8y3iPwGaa95KzERL20AsbnNVW%2BYxAEhYiuIKbB5QehxMJ4uNmnfiWWixzQTlsKYmkDPAbRCgC8HFWF8OSyi1dBgq3DUo8aWj51JMv%2B6nDUebxR%2B40N2mAOyRT5H7EDAkfinCiKnxIGF9vxR2tjak9bHPnM1HMvfEokNYRHhiMlg3TqGHUMm9Q4HWtbul6EuAIXC7Ilc1SwhlhqrsMBFsY5Nh9NLjSNh6Eng4lLFQHQso%3D%7Ctkp%3ABk9SR8SEj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen | NEU & OVP,"EUR 12,62","+EUR 5,49 Versand",Brandneu,2025-10-11,https://www.ebay.de/itm/395758885258?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3R8J345888K0WD16HAHC&hash=item5c2511598a%3Ag%3AxJAAAOSwrpxnABNC&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlPRcUCzZo5WsdcfzOpPTODQfDqLBlNHcOmkOMfvk3sVxEpe3v6ckuuo4yr7y8o5Izi092VM4ft7Dr2P3WmalEQufVHJXcgqA7Jmhddbv2fRG7YBDXBfGTKqIRRu7H%2F4z7ybSV5zXXWylXsJvG0tF%2B6alOXZQNGY6XZl%2FCXLoDgvf8R4DPdqH%2BkFXbBGrifnYxKB7Fb0cwjE22ybyv0pGx2ZfPKoOmxf%2Fl%2BOMeChPrPODmom1yNTFqoCwIKmy%2FAN1k%3D%7Ctkp%3ABk9SR8SEj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Herr der Ringe 40632 komplett OVP,"EUR 13,00","+EUR 4,95 Versand",Gebraucht,2025-10-11,https://www.ebay.de/itm/176622488113?_skw=LEGO+40632&itmmeta=01JGYP3R8JVGG94G5ENMJEDJCF&hash=item291f854a31%3Ag%3A8vUAAOSw4zZnB-2c&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmXO8MU77SZ17xcDvudxTWkQtHuwzlgRhFwuup2UctS0SAqLFAt3QdllbPjaDoXI40GR8vP6h92hq8Vx9zNoc1fY5gdhToZx9fkYm3uvIgtzrXSrdrMi6KaJEghizDdvmzZzLVKlGfs1sH8GR28J02aFg9dALF3e6sS5Rf8TTPs%2Bo54Qw0zl4YfgjdjgpFddMGJccboE%2BvZWyDB2WFVErYbuCJ0sH8UEW3HTWtqcdSxlFmdduE6%2FfoEOFybmXmx%2FvA%3D%7Ctkp%3ABk9SR8SEj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen,"EUR 15,00","+EUR 5,49 Versand",Gebraucht,2025-11-08,https://www.ebay.de/itm/267000247422?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3S432XYN17B37N0TM120&hash=item3e2a74747e%3Ag%3ATbsAAOSwZepm8Aiu&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkc2%2BdSexVfZDf47C5%2BdNS43fYdZrYK6dlNuX4EDvLU1v9rFlNttKvhzGNkqXrxiJtYD3CWMdxcD0QKdDGdeoFgB59hheHYrSPJV80djmLyfwPXhXPlFE0wa1z70gVpZb%2BkuFHwGz1N592YeZfZqZqjmhWbWp%2FQfYb6qY12hrcmv1FZ4ZAMk%2FVUwuITvwTwudeLxdiPSvQJ2SKGAhawR3uLZc2rFU4bp%2BA5QUnmaTwjQJkFzRzQX2Ikuv5I%2FLcBLcw%3D%7Ctkp%3ABk9SR5qSj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Der Herr der Ringe BrickHeadz Sammlung 40630 40631 40632,"EUR 37,00","+EUR 4,79 Versand",Gebraucht,2025-10-30,https://www.ebay.de/itm/305856962801?_skw=LEGO+40632&itmmeta=01JGYP3S448MBKV5MD6GMDEPHV&hash=item47367ee0f1%3Ag%3ACawAAOSwWzhnGTAd&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmJdncPj10N5r%2BOU%2B74UIog9YcqYf9Ts2S5bCO%2FgRXQAdzuSAPZUzQkikBkdea685jHAfdxLmD%2BQHY72zjMSd%2FLIoHIf0xKJLueOjChYmzPPpukPuzso2vt%2FutNFUFhujGdd2YXt8PKYdOp9%2B5yaobKFjKLtqH11mKqlv4JVih5ZD6rA6FmHDIYyGmQ%2BTdiIOrxAtgrtaQvaaUxo4K%2BMaFjLJlwBRMIsQWg5mEOT7niNkamAW7f7GxTRBMDat58lvBGOijoUfYEHp%2FFWcEBO1Hx%7Ctkp%3ABk9SR5ySj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
lego Brick Headz 40632 40631 40751 40630 alle Sets  neu und ungeöffnet,"EUR 74,50","+EUR 6,99 Versand",Brandneu,2025-10-30,https://www.ebay.de/itm/235805049611?_skw=LEGO+40632&itmmeta=01JGYP3S4430Y95DV49RZ87TDX&hash=item36e713830b%3Ag%3A%7ELAAAOSwXc5nFRvQ&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlwxjcIsmvOoIVjlrOeMJKMS6YUUCX8pmvVoVlF6zskg3RlNkiU3ZUETfN9pd2hRLY0Y9c%2Fpx%2FUV4e6QXnSZtB%2FRt2%2FSWzUzZzzaiN85mzAC19IZzWXkPtLfgZrjtD0Qjvyokh0HVtuHOexDg6lzneMUs1Ud4t2I6NQB6w3ggz3nnQopQN9zlAkJoMwP%2FZG3Bi7ER%2B6TRCGmMrJyI0WonRfXzN9UGPxF2ATP8Z%2BcI7%2Fn4khtbwdxnueO%2BcP6pSPm20%3D%7Ctkp%3ABk9SR5ySj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Herr der Ringe Aragorn und Arwen Lord NEU Blitzvers. OVP,"EUR 19,99","+EUR 5,49 Versand",Brandneu,2025-10-18,https://www.ebay.de/itm/326273158834?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3S451AH8W3DGSDDY6AWP&hash=item4bf7654eb2%3Ag%3AInYAAOSwCStjxACJ&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlmeeZFgH%2BZPiOz3eUQQIH8y3iPwGaa95KzERL20AsbnGhN9hJLEWBYc0PdYvq74WP28m7a4sHD3r%2FBgB3EuGUYIfyRUSVcX5srH%2F2yui9%2BCTPpI7bC0DcawGh50S6cxPlOD0jx862am5oRIhFzDCmSD15lAPOPcX1TA8xFDEoihPZbpr547agu9CnWluByg8U6j0RCKU79podQ%2BqOLzqAsyENASX5raGpaWfSuppV6m9dtiE1fQF0gzNZyrQzaNRY%3D%7Ctkp%3ABk9SR56Sj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen | NEU & OVP,"EUR 12,62","+EUR 5,49 Versand",Brandneu,2025-10-11,https://www.ebay.de/itm/395758885258?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3S45WZQERWKZR1T1HTYS&hash=item5c2511598a%3Ag%3AxJAAAOSwrpxnABNC&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn%2B7AhZgSFgaPkboWxz3ZsmteEAzTJ77QJ2%2BlYyIUo2GEx6BqoTder7tdVA1DiQIlqQBtNVnc34lxnHFJ9xs9hWPI4blmCX4WFfkIVtDkn4m2IH%2FZOM4%2Bzy4fGB6IjUnHkySIg7tZdnEffVIhkGpZCTdtwgs5X9NEfGkCkJ4xLRLSZO9YRxYNJbqNEVnT5Uii%2FO52YKbxwwRtapO1RDBz3UBKoa5zAzvcz1jeSYA82jSmV8TlzYWgQsDWqR78XLqLk%2F58JrYW86lWJEUvRmXuQ4bP0gKWU6EDQDHXJ7m3bs2A%3D%3D%7Ctkp%3ABk9SR6CSj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Herr der Ringe 40632 komplett OVP,"EUR 13,00","+EUR 4,95 Versand",Gebraucht,2025-10-11,https://www.ebay.de/itm/176622488113?_skw=LEGO+40632&itmmeta=01JGYP3S45P8M3DTTS1CN278XZ&hash=item291f854a31%3Ag%3A8vUAAOSw4zZnB-2c&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkomTSEEHo2boQloRtNpXQ4eBf60wIr1IIgH3f1vyvQVk0OsFC%2Bs9V7HtWrkYmex%2BGONXY%2FWORe8Ak%2Fj7%2FQOimTwy42%2ByYd9RqqhY%2BFdy3vVwdFuhGTH30ZNZfQEIm7i%2BR%2FEisiYP8e0LJ%2B2O3JoW4Tu4Dz340vwWrKq161IaO0GC7k6%2Fi5yFQVbLGCV78sMhApGMjm0HjNBsokeVoKsxOLTYLN2wwrkuEHKr1aucXvcuglWoGJV7AfmeDW3uc0INm8D6a5M36weSVkeCq7lsVxN6ckLuWBvFcyYhd3Vlsr0w%3D%3D%7Ctkp%3ABk9SR6CSj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen,"EUR 15,00","+EUR 5,49 Versand",Gebraucht,2025-11-08,https://www.ebay.de/itm/267000247422?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3T2C9A8XE15HK06HJFTX&hash=item3e2a74747e%3Ag%3ATbsAAOSwZepm8Aiu&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkc2%2BdSexVfZDf47C5%2BdNS43fYdZrYK6dlNuX4EDvLU1v%2Fp9a3T0xSsS7hb7S2Vl2I%2FJ%2B7DoGIr%2FU7Gk4jEiElGKvM8nfldrTCR7w1ouDMVts1xZGroyhzBoXnTG%2FY80WgYto4UZzHZD5xFPxSyCQHV5Gt0Odi1Sv9zvRVTQqmh3%2F0Yq93Qqdojv8MTXLF9DOxmiLW3w%2BkaEv%2B5XHIw%2BYq2ut0Pps7JxghfnZmGMNE1Iax7MvlU5UheEs24cYnjcvE%3D%7Ctkp%3ABk9SR7Chj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO Der Herr der Ringe BrickHeadz Sammlung 40630 40631 40632,"EUR 37,00","+EUR 4,79 Versand",Gebraucht,2025-10-30,https://www.ebay.de/itm/305856962801?_skw=LEGO+40632&itmmeta=01JGYP3T2CTF015RA9M4R6FXAA&hash=item47367ee0f1%3Ag%3ACawAAOSwWzhnGTAd&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk44I88URMqopekWIFPDVvZWQlflxTnTl0FEwIx9rRYbGd4bj%2F8PdkfqVY37y6n4qVmO6anMRrDEodXaWC5dXdfA77vHdNSH35JHmdAZAh2KdkmLx%2BtJRKfAp7hrBJV3%2FTk%2FfD77BinVGi%2Fcb3XZpviGvXUqeO0%2F2FsH2%2BoPml0rlf%2BYA2LqI%2BUb4Av7wtOE%2BG%2FAbFpWFhU4e6KT3mTlgbaCcAwtYLcu7j8WxpnyJ6VpQ%3D%3D%7Ctkp%3ABk9SR7Chj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
lego Brick Headz 40632 40631 40751 40630 alle Sets  neu und ungeöffnet,"EUR 74,50","+EUR 6,99 Versand",Brandneu,2025-10-30,https://www.ebay.de/itm/235805049611?_skw=LEGO+40632&itmmeta=01JGYP3T2CZKET607JGAJ9Z6M4&hash=item36e713830b%3Ag%3A%7ELAAAOSwXc5nFRvQ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlEsiCM1fbb4Bh0uYI0j4Usrw%2FYdW9cKRmxTHxJMz%2BnPEQG9CVOUymRcbgM1nzCWqmoZYsbhHiIWwYaHPLn%2FiKmwcEzwaw3o9DS6auC8cddTMuV%2BJsmqtHA47AdfY%2F1Op%2BrVE2aLuKCsMAXIBVld4xzUp8ZZ%2BdEl%2B2%2FB1BETccBDSB3coGj7hpp8ZBMnwkF48xr4JGzva1BShQ9AXYgcc6544zGlw27pl2JUTlr1r1xYe%2FP%2F0LO014tzQ9dez%2B9znfr6ZPMejzQhrnSrcwP9lb2PWrxgr%2FJsZ%2BiC9qbGHHjig%3D%3D%7Ctkp%3ABk9SR7Khj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Herr der Ringe Aragorn und Arwen Lord NEU Blitzvers. OVP,"EUR 19,99","+EUR 5,49 Versand",Brandneu,2025-10-18,https://www.ebay.de/itm/326273158834?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3T2DSEXPJBPEQ7RA2X80&hash=item4bf7654eb2%3Ag%3AInYAAOSwCStjxACJ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnLC1sfBAgvSct%2F9O3YCTXa4CHF4VP%2FY1lzz6c0SuZnwIBWv54ynLEDtC07cYS7V1Mr8QaBsu%2BLXhLlhRUtXrRjeb37lxf0Z4nKWzG7s9Xj9cbKmgWkr1rCJy4YioVgmKdLCqr7xbvVqYposMzs92ICSEH92xunoGtyfgUhUBQDELEayS2PTkvl2GbhWMeNKsRcfg1eBEvnLHrPr%2Bh6UQYPPXYirjhX0PQjowfdsmkbNrsJf4lgYu5q7uMO8IJFZa4%2BkQpKcR%2BW1NuuxWc%2BbNYcM2V6iiHjeFTpMsmw8M56Og%3D%3D%7Ctkp%3ABk9SR7Shj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen | NEU & OVP,"EUR 12,62","+EUR 5,49 Versand",Brandneu,2025-10-11,https://www.ebay.de/itm/395758885258?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3T2DP0SP2WMG8V0TMB1N&hash=item5c2511598a%3Ag%3AxJAAAOSwrpxnABNC&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlPRcUCzZo5WsdcfzOpPTODQfDqLBlNHcOmkOMfvk3sV4KX7TzIRGGHBEQJ6ubx0FddfoRd5yOs57pCyGbbfHQimdlklC8LjbvqfZkiuehyP%2FlxeJVfrKuQ6Xptx%2FtjC%2FGjaemES3v0%2Fx6D0h0QbBMSyrWWejpL05UmvbeZTUY26zx%2F5j0o6%2FO%2Beu6oIo9A4Bt02i50zkp520q2CIMfAWvmXNL6Qcw9tG6p6oUItT8DZYdFRsfx9%2BzWBhlj20J9njw%3D%7Ctkp%3ABk9SR7ahj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Herr der Ringe 40632 komplett OVP,"EUR 13,00","+EUR 4,95 Versand",Gebraucht,2025-10-11,https://www.ebay.de/itm/176622488113?_skw=LEGO+40632&itmmeta=01JGYP3T2DBNZFBR5S2134VDZ1&hash=item291f854a31%3Ag%3A8vUAAOSw4zZnB-2c&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmXO8MU77SZ17xcDvudxTWkQtHuwzlgRhFwuup2UctS0ZesTXiquF%2Fm3IHpJT6w2v0TLVP%2BjTclMUgCBHtajgIxc%2B8OC0dALFbHsj4kMGTpxV5IfzU48AVKZgbzlhgEFVUd4H5F6SoBZeaN22Rd9mDNz0BPMoWv366xND4o5otmBcKOY%2Bf6GP97El0kd5RG0h%2FFlLvTDTP3BW5oVIO03%2FqqhHZyD%2BTZCR5NnQVb9TbzfOAA8Y3XCrkN4ypuYzwVQNA%3D%7Ctkp%3ABk9SR7ahj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Brickheadz 40632 Herr der Ringe Aragorn und Arwen Lord NEU Blitzvers. OVP,"EUR 19,99","+EUR 5,49 Versand",Brandneu,2025-10-18,https://www.ebay.de/itm/326273158834?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3TZ6AGXKKKCSD82WHMRA&hash=item4bf7654eb2%3Ag%3AInYAAOSwCStjxACJ&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnLC1sfBAgvSct%2F9O3YCTXa4CHF4VP%2FY1lzz6c0SuZnwIBWv54ynLEDtC07cYS7V1Mr8QaBsu%2BLXhLlhRUtXrRjeb37lxf0Z4nKWzG7s9Xj9cbKmgWkr1rCJy4YioVgmKdTaYiIt7fntCgSzmaKrm1AOdIktIZl0ByWn9DtGHPmUQsIEuK501aIOmvRR7EyZkUTa8zGWh10jOon4Hrf99qrLgJ6S0wmqAk3fsAtm%2F1OD02jqpCSpCARHRLaudzcwG1a7iFDAkr%2FpzxD2e23LG7LOSP5xM%2BmqEB3KXCkEZnIsQ%3D%3D%7Ctkp%3ABk9SR9Kvj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
LEGO BrickHeadz  40632 Aragorn und Arwen | NEU & OVP,"EUR 12,62","+EUR 5,49 Versand",Brandneu,2025-10-11,https://www.ebay.de/itm/395758885258?_skw=LEGO+40632&epid=16058340034&itmmeta=01JGYP3TZ6YM4ETYM7TY9TD890&hash=item5c2511598a%3Ag%3AxJAAAOSwrpxnABNC&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKn%2B7AhZgSFgaPkboWxz3ZsmteEAzTJ77QJ2%2BlYyIUo2GEx6BqoTder7tdVA1DiQIlqQBtNVnc34lxnHFJ9xs9hWPI4blmCX4WFfkIVtDkn4m2IH%2FZOM4%2Bzy4fGB6IjUnHk%2FsijxdUpRPnmDI5cjtVjs765dS2dawcQwb0ZSwpcpuVR0C0HD76qVp6Hg357eULcqLVxR93t3w%2B7gRlSP3Zm8qSdIOYo6jnpb10T7TWjPwDLaMW46BSC1cHz3fjdGLCRYWKK5bhCE6uxwFk0J9s7C91I7ttVv8cw9RBL%2B77UpGg%3D%3D%7Ctkp%3ABk9SR9avj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
Lego Herr der Ringe 40632 komplett OVP,"EUR 13,00","+EUR 4,95 Versand",Gebraucht,2025-10-11,https://www.ebay.de/itm/176622488113?_skw=LEGO+40632&itmmeta=01JGYP3TZ6PGJ8DMVPV54SJJ5Z&hash=item291f854a31%3Ag%3A8vUAAOSw4zZnB-2c&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmXO8MU77SZ17xcDvudxTWkQtHuwzlgRhFwuup2UctS0ZkNkF%2BxgQFo%2BXKZjnTl1NIbXq5T0Mzo2vtbcB50%2BZosbUTb5PNS2kZE7dMJJBsqJb0kPEUiFrF1hu%2FCCaG1eRt9%2FyFnF8J4T7Bebg7qjV94jSftk1yk7P6--wozfBPuHUWeW6GJVcIhZMAYDzlbK2%2FVacH4k4gwffPZwoARTL0gceMb1NUtQ%2FXDkrF%2Fd434ZS3q%2Fnm2JXANGiM5wzTsB2U%3D%7Ctkp%3ABk9SR9avj9aHZQ&LH_ItemCondition=1000%7C1500%7C2000%7C2500%7C3000
